3237:110318,41101,28760,58923,22678,102041,54099,42323,110086,38702
3238:17,302,616,654,58,8,76,542,518,84
3239:17,58,616,29,84,8,1102,650,76,354
3246:5319,533,603,911,8772,311,1337,4671,19378,13341
3258:17,654,58,8,84,542,29,76,564,15
3263:17,302,616,654,58,8,564,76,518,508
3264:17,302,654,76,616,58,8,866,84,29
3277:76,168,719,17,564,698,226,302,2139,361
3305:76,262,17,238,698,2139,70,500,805,901
3306:6901,1651,4146,28389,9557,11653,10692,8129,684,5357
3308:17,616,302,654,58,542,8,15,32,84
3309:302,616,84,29,518,542,650,76,564,861
3319:17,302,654,76,616,58,8,866,84,29
3320:3196,2548,10541,197,17,5111,8069,14793,4755,508
3328:616,58,84,29,8,76,650,518,1102,354
3329:17,542,238,429,226,70,81,8,224,76
3335:654,58,616,84,8,76,650,542,518,1102
3346:17,616,245,518,654,8,542,15,58,787
3352:17,654,302,616,58,8,84,542,76,518
3353:17,58,302,616,654,8,564,508,15,736
3360:302,616,654,84,8,58,29,76,518,736
3374:17,58,616,15,654,302,76,650,542,518
3376:17,302,616,654,58,226,76,650,8,84
3383:17,654,70,58,354,138,84,29,616,226
3386:17,76,564,302,12253,654,4203,58,776,650
3411:654,17,302,616,58,76,518,650,542,564
3412:129,79323,1355,104247,28790,1007,16258,86514,76480,12039
3413:17,616,654,302,8,84,518,58,15,76
3416:4755,1352,2880,10041,189,4568,3107,3172,1527,378
3419:17,654,616,29,650,8,76,84,518,564
3421:17,84,8,542,518,76,650,861,564,354
3423:17,616,8,302,58,654,76,564,518,650
3426:17,616,302,654,58,542,8,15,101,564
3428:17,302,654,58,8,542,84,15,650,101
3429:302,654,84,76,8,650,518,542,564,15
3431:47290,2139,76,80576,683,3225,34500,88768,1730,17
3432:17,616,58,650,302,654,564,542,15,226
3450:17,76,58,616,564,302,654,650,81,542
3453:168,719,661,5480,760,1326,10267,463,1400,9874
3478:84,8,650,518,15,1102,289,101,6,61
3479:17,650,616,302,654,58,8,15,76,224
3480:302,17,654,616,29,650,76,84,15,542
3490:17,84,542,289,6,1102,61,354,138,736
3500:654,616,58,8,84,518,542,650,29,15
3514:302,616,84,8,29,518,650,542,1102,354
3529:17,302,654,76,616,58,8,866,84,29
3546:17,58,302,654,8,861,84,76,650,518
3547:302,654,616,84,29,8,76,518,542,1102
3551:219,76,168,226,1528,5738,297,719,801,1124
3557:168,719,984,1326,76,1400,5480,8860,5738,661
3572:29630,31775,54245,17,238,76,60680,3360,56825,19012
3579:17,58,616,29,8,354,518,650,76,138
3580:17,76,302,616,654,780,58,564,70,226
3593:17,654,616,58,84,518,76,29,542,1102
3599:17,81,76,616,302,564,542,70,654,15
3609:17,302,654,616,58,84,8,76,29,518
3610:17,302,654,8,616,76,58,518,1102,650
3613:508,901,17,70,698,81,76,616,1344,2512
3628:17,542,302,616,650,8,103,76,787,58
3656:17,654,616,58,8,29,542,84,518,76
3657:17,58,616,84,1102,8,76,650,354,564
3663:58,542,650,76,564,1102,354,301,32,70
3674:302,58,8,84,518,542,29,76,650,15
3684:568,2704,2128,9655,10236,5218,1937,394,8697,1568
3685:17,70,76,302,616,654,58,81,8,84
3686:19302,17567,11777,3672,51933,8321,45956,9289,46540,27241
3692:17,302,654,616,84,8,29,289,542,518
3694:17,302,616,654,58,8,650,76,564,84
3701:302,654,616,58,8,518,29,650,354,76
3702:17,8,654,554,616,302,518,564,32,76
3717:17,654,58,84,76,564,542,29,15,101
3721:654,616,58,84,518,650,1102,76,542,354
3728:17,76,58,302,616,698,654,508,564,650
3735:8,76,29,15,101,301,6,138,289,70
3736:302,654,616,58,84,8,650,518,29,564
3737:302,654,616,58,84,8,650,29,518,354
3751:17,654,616,58,8,84,29,76,650,542
3752:17,302,58,616,29,84,354,76,8,1102
3800:654,302,58,542,1102,101,61,29,322,1405
3811:76,4040,8772,13341,10981,11590,533,1337,17,7926
3820:17,58,616,8,650,76,518,354,542,15
3840:654,58,616,1102,8,354,650,76,518,138
3846:654,17,302,58,289,508,138,1102,8,354
3849:616,58,8,518,76,138,650,736,542,70
3850:654,616,58,29,518,76,354,138,736,542
3857:302,654,58,616,8,1102,29,518,354,301
3859:17,302,616,58,29,84,8,15,518,564
3862:17,302,654,616,58,84,542,8,76,518
3888:17,302,76,654,8,84,616,542,70,518
3911:616,17,302,654,58,518,650,409,238,542
3921:17,81,70,302,616,76,654,8,508,138
3929:302,654,616,58,84,8,542,29,650,518
3930:17,654,616,58,8,84,518,29,542,15
3934:17084,6823,59650,15457,40743,87844,5627,226,32473,1208
3947:302,654,616,84,58,518,29,650,354,736
3950:302,654,84,8,518,564,542,1102,15,138
3962:17,302,616,654,58,8,518,76,84,564
3974:7008,42150,5975,81362,38716,8258,2303,103304,30800,24825
3975:17,302,654,58,8,542,650,518,84,29
3988:17,81,302,616,8,654,70,564,226,518
4001:17,302,654,76,616,58,8,866,84,29
4006:17,654,302,616,542,8,15,58,518,245
4007:226,17,986,508,76,81,70,262,564,140
4008:17,302,654,84,616,226,58,138,76,8
4009:17,616,542,302,654,518,58,8,76,84
4028:81,17,226,654,564,616,508,780,500,70
4031:17,302,518,542,245,289,656,70,787,226
4035:17,8,518,774,1827,2714,302,616,654,84
4053:17,616,302,654,8,58,518,542,564,76
4103:302,654,616,58,84,8,29,76,1102,518
4104:302,654,616,58,84,518,542,76,8,29
4064:302,654,84,8,76,650,542,518,564,15
4067:17,654,58,8,542,650,76,518,15,84
4068:616,17,564,76,5567,302,65,62,508,650
4069:518,650,542,1102,354,15,736,138,101,289
4075:17,302,654,76,616,58,8,866,84,29
4076:25271,87178,91878,31273,65579,46579,30861,12218,5738,2259
4084:17,654,29,8,84,650,518,15,861,564
4091:17,302,616,654,58,8,518,542,29,15
4098:3900,15228,9041,18386,9862,2485,11450,37149,4864,32895
4124:168,984,719,8860,5480,661,5557,8733,1400,3601
4132:17,616,302,654,58,8,542,15,84,564
4134:12084,39380,103843,79911,202,111949,79740,67198,46550,44239
4138:17,654,302,616,70,8,84,76,58,564
4140:1326,168,2337,76,719,984,2153,226,1528,508
4149:17,302,654,76,616,58,8,866,84,29
4158:17,302,564,654,8,616,508,245,58,650
4164:17,302,654,616,8,84,58,518,70,76
4167:17,302,8,518,616,654,58,245,542,1023
4171:3704,656,710,931,17,226,736,826,1460,1539
4177:17,616,302,518,58,8,654,736,76,542
4179:17,302,58,616,84,8,354,76,542,518
4184:616,84,8,650,76,354,518,1102,542,15
4190:17,654,8,736,302,1023,518,564,76,58
4209:1164,42075,45182,14500,74525,19715,61418,29969,1223,3361
4210:17,58,654,302,101,616,518,542,15,76
4211:91309,28789,43926,88132,108608,4600,100732,17,302,654
4213:302,654,84,542,76,564,15,1102,289,354
4223:17,302,654,76,616,58,8,866,84,29
4237:302,654,616,58,518,29,76,354,650,542
4242:17,302,616,654,58,518,84,542,650,76
4248:83762,1352,46903,26641,12361,2904,2715,3107,23183,81471
4249:17,564,302,654,58,8,70,508,226,650
4265:302,58,17,29,654,84,8,1102,285,101
4269:17,58,616,84,29,8,650,354,518,1102
4273:302,654,616,58,84,76,8,29,70,518
4275:17,654,616,58,84,8,29,76,518,542
4277:17,654,58,8,29,518,542,76,564,354
4281:17,302,58,29,84,8,650,76,542,518
4303:17,302,616,654,58,84,518,650,15,29
4304:302,84,8,650,542,518,15,564,301,1102
4301:17,302,654,616,8,84,518,542,76,650
4344:17,654,302,58,542,8,29,15,650,84
4353:17,654,302,787,84,58,8,542,518,29
4357:17,302,616,654,58,564,8,650,542,518
4365:76,168,17,564,719,302,8,508,1326,984
4371:17,616,58,8,302,654,508,245,15,542
4372:302,654,616,58,84,76,8,70,29,518
4399:17,616,58,84,518,542,76,650,564,15
4400:17,302,654,58,616,8,84,650,518,542
4407:616,58,29,84,8,76,650,518,542,1102
4424:12222,44885,76002,106150,56364,40543,1558,55410,3517,826
4426:4455,12906,29047,50294,986,35703,42487,95591,85105,8764
4436:17,616,76,654,302,8,245,518,508,15
4453:8,28577,84163,7160,12565,4273,2153,41526,33420,225
4457:17,616,8,654,302,58,542,84,15,245
4458:17,616,364,542,58,245,61,518,564,8
4466:17,84,8,76,650,1102,518,542,6,301
4469:17,654,542,8,29,518,650,84,76,564
4482:17,302,58,8,29,84,518,564,861,61
4507:302,84,654,518,616,1102,58,354,138,289
4514:17,654,76,616,58,8,29,84,564,650
4517:302,616,58,1102,29,518,354,650,138,564
4519:18722,17,1239,55480,302,49928,359,194,80098,2514
4522:3522,4671,8772,7622,76,311,40840,5975,214,730
4530:17,302,654,58,8,650,564,29,518,542
4537:17,302,616,8,654,84,542,58,138,1102
4543:17,616,654,302,58,8,84,76,866,70
4562:17,302,616,654,58,564,8,650,84,518
4578:17,84,29,76,8,650,1102,542,518,138
4588:17,302,58,616,84,29,76,8,650,518
4618:17,245,616,8,542,94,508,70,518,564
4633:8977,62686,81381,21206,106297,69282,35545,947,100082,508
4637:3926,986,35703,8764,35303,16217,780,1749,3103,8511
4640:58,84,29,8,518,650,76,15,354,564
4641:17,189,508,2880,3107,76,4825,1527,8,226
4642:302,654,616,8,76,29,518,650,301,1102
4651:17,302,654,616,58,29,650,15,8,542
4665:654,58,616,84,8,29,650,518,542,354
4666:4479,17,302,654,76,616,58,8,866,84
4682:76,698,1546,3112,22920,10937,7454,2291,7011,16951
4687:302,58,616,29,84,8,1102,650,354,76
4692:302,654,616,58,84,8,518,76,29,15
4696:17,302,654,76,616,58,8,866,84,29
4702:13617,67691,3509,5197,36929,60121,83972,34813,7386,47507
4730:302,654,616,58,8,84,29,76,650,518
4736:302,654,616,84,58,29,354,650,8,76
4745:17,302,84,518,564,542,15,101,289,736
4749:17,302,616,654,518,8,508,58,564,84
4751:8167,25910,3126,367,12332,3477,70,81,2423,57974
4760:76,17,564,302,736,2139,654,616,698,361
4762:17,302,654,616,58,542,76,8,84,518
4767:17,616,302,654,564,58,650,8,70,226
4774:58,616,650,518,76,354,138,542,6,301
4779:17,58,84,302,616,861,8,654,813,29
4788:302,654,616,58,1102,29,518,650,564,736
4789:17,302,654,76,616,58,8,866,84,29
4794:302,650,654,616,322,58,182,518,8,76
4796:1352,10503,17,3704,891,8,81,189,8454,76
4797:518,564,1102,61,736,32,508,363,1196,238
4802:302,654,616,58,84,8,354,29,76,15
4816:302,17,58,616,654,736,84,238,76,564
4831:654,58,616,84,29,8,650,1102,76,354
4834:17,302,654,616,58,518,8,542,84,245
4852:17,654,302,616,58,564,650,70,8,542
4863:17,302,616,58,8,84,518,654,650,15
4870:17,302,654,616,58,29,361,84,76,650
4926:302,654,58,616,84,8,15,518,76,29
4875:654,616,58,84,8,29,76,542,518,1102
4889:654,302,616,58,8,1102,650,518,70,542
4894:17,76,866,302,654,616,8,564,58,84
4898:17,302,654,76,616,58,8,866,84,29
4910:302,654,58,616,84,8,29,354,1102,76
4919:17,302,654,616,58,84,76,8,29,15
4934:1352,17,508,76,2880,245,2548,8,710,10041
4935:1410,4187,302,4364,1521,17921,3527,15,245,7173
4944:17,302,76,564,81,873,947,322,2139,508
4946:17,616,302,654,58,70,76,84,245,518
4949:17,8,322,654,61,224,508,15,220,1405
4951:1205,1410,70,302,17,616,76,508,654,564
4956:17,654,616,58,76,29,84,650,8,138
4961:17,81,76,564,542,70,616,245,302,61
5147:654,58,84,8,29,76,650,1102,518,542
4984:4826,2512,205,29,616,236,244,11108,2618,302
4986:17,654,616,84,76,8,29,650,518,354
4991:17,302,654,76,616,58,8,866,84,29
4992:17,302,616,654,58,542,15,8,650,564
4998:17,302,58,29,84,8,650,76,518,542
5001:17,302,616,58,84,650,518,76,29,542
5002:6503,15921,8660,17,24608,8,302,409,13889,84
5006:17,302,654,616,58,542,76,29,650,15
5007:17,616,302,564,76,15,654,518,508,8
5011:3548,698,117347,802,115725,64463,2897,2318,16987,13515
5015:17,616,15,302,518,654,8,58,4268,542
5018:654,616,58,84,29,518,650,76,1102,542
5031:302,654,58,84,518,29,76,650,1102,564
5039:564,1002,3506,16036,873,8733,297,422,441,463
5040:17,616,302,654,58,518,84,15,542,76
5047:17,302,654,616,518,542,58,32,15,245
5048:17,616,76,58,302,650,564,8,654,508
5079:58,616,84,8,76,542,518,1102,354,15
5086:17,616,76,302,654,58,70,8,542,508
5088:17,616,302,58,654,650,554,289,542,76
5089:17,302,654,58,29,616,76,650,84,542
5090:17,76,508,70,84,354,616,873,302,8
5097:17,787,508,616,302,8,542,76,654,70
5107:17,616,70,654,787,285,58,902,8,302
5108:17,76,81,70,58,616,8,226,654,508
5119:302,616,654,84,58,518,1102,76,29,650
5120:17,616,302,58,866,361,546,654,76,564
5129:168,719,76,984,698,70,463,5738,564,226
5148:17,302,654,76,616,58,8,866,84,29
5176:17,654,302,616,8,84,101,542,518,15
5180:17,302,70,76,616,650,873,1405,58,84
5188:17,508,8,76,654,226,616,564,302,245
5202:17,302,654,76,616,58,8,866,84,29
5207:17,518,84,616,302,654,1023,564,58,61
5208:17,84,76,518,542,650,1102,354,138,15
5214:76,518,17,70,1987,947,8,84,496,931
5217:17,302,616,654,58,650,542,8,76,15
5247:17,616,654,58,302,542,518,15,650,8
5271:901,2967,302,70,58,8,704,616,76,654
5276:37455,20744,47134,20963,58142,73638,36752,19929,32280,24981
5279:17,302,58,8,29,518,650,542,736,564
5288:302,654,616,58,84,8,76,354,301,650
5294:17,302,654,518,616,84,8,245,542,58
5299:654,616,58,84,8,650,518,15,861,564
5300:17,616,302,654,354,58,1102,8,84,518
5306:17,616,302,654,58,15,518,564,8,101
5307:17,302,654,76,616,58,8,866,84,29
5309:17,654,84,302,616,48,518,70,8,245
5323:16347,15573,15,17,409,82586,901,273,301,3855
5325:89362,16073,105630,8611,62270,97476,83235,62979,26697,37315
5329:17,70,302,84,8,1119,354,654,76,226
5335:302,654,1102,8,58,616,29,518,354,76
5358:17,302,616,58,654,8,76,84,518,542
5361:17,58,29,302,518,616,15,84,542,354
5364:17,70,616,302,564,654,58,650,8,81
5378:302,8,29,518,76,650,15,289,354,61
5385:58,616,8,518,650,542,76,301,15,564
5387:17,84,8,650,76,1102,564,518,6,138
5397:616,84,29,8,76,650,354,1102,542,301
5398:58,17,654,616,518,289,902,787,402,861
5403:654,58,84,29,8,650,76,518,542,354
5425:17,302,654,616,8,84,518,76,542,29
5433:654,58,616,84,29,76,518,8,138,1102
5434:17,654,302,616,81,226,76,58,70,564
5435:17,654,616,58,1102,29,542,650,76,101
5436:302,654,58,8,616,1102,354,29,76,518
5438:302,654,616,58,1102,518,542,650,354,29
5449:17,81,76,616,302,508,564,8,650,58
5455:17,302,654,58,8,518,76,84,564,650
5456:17,302,518,616,654,8,564,58,542,101
5458:17,302,8,616,245,654,518,564,508,84
5462:302,654,616,58,84,8,70,518,76,542
5472:17,226,780,302,616,262,508,70,5767,76
5474:302,58,84,8,542,518,76,650,15,564
5477:17,76,378,8,508,2139,226,94,124,564
5478:17,302,245,58,616,76,70,65,654,1410
5479:17,616,1405,81,542,327,518,32,61,508
5480:58,84,616,8,518,76,650,542,354,289
5499:17,302,226,76,70,654,616,650,508,58
5500:65045,14297,49627,51176,54464,19544,99656,30759,90787,63192
5502:17,518,8,654,302,58,616,650,199,84
5512:17,616,302,654,58,8,518,15,564,76
5527:302,654,616,58,84,8,29,76,650,518
5529:17,302,654,76,616,58,8,866,84,29
5530:17,302,654,58,8,542,518,650,564,61
5535:17,302,616,654,8,76,58,564,650,32
5536:17,70,654,76,616,1382,8,61,131,311
5542:17,616,654,302,58,518,8,15,84,564
5551:302,654,616,58,84,8,650,1102,564,518
5562:17,302,58,616,29,84,354,8,542,650
5580:302,654,616,58,84,518,29,650,542,15
5584:12968,2856,2260,5486,7940,11577,16360,31356,46572,24065
5601:17,302,58,8,84,76,542,518,15,1102
5611:302,654,58,616,76,84,8,518,29,15
5632:17,302,654,58,8,84,542,518,76,15
5640:76,654,17,58,698,190,1970,302,564,2139
5644:8772,5975,10180,1397,10981,76,106,3661,2510,9054
5645:17,654,302,616,58,76,29,84,518,8
5656:302,654,616,58,518,1102,29,76,15,542
5666:236,3448,4203,12253,564,7795,17,776,14750,6673
5683:17,302,654,84,76,719,616,8,301,58
5691:17,302,654,76,616,58,8,866,84,29
5696:17,8,616,302,542,84,654,58,6,650
5702:616,84,8,650,1102,542,76,15,354,518
5707:1352,17,3107,508,1527,3172,76,2880,1410,245
5717:76,17,81,302,8,245,650,518,12861,508
5718:17,302,654,84,361,29,58,616,76,8
5721:17,654,8,302,616,58,354,289,29,76
5722:17,302,654,58,8,76,84,542,29,15
5741:58,616,8,518,76,650,289,15,542,101
5765:17,302,654,58,8,518,542,76,15,84
5766:6906,1176,76,8226,42870,9095,43400,358,21835,11887
5780:17,302,58,84,518,29,542,564,15,354
5784:17,616,302,58,654,8,76,542,650,518
5788:28577,41373,3591,719,47847,74483,18709,1730,17,302
5798:17,8,518,302,616,84,654,245,58,899
5803:8,29,76,1102,542,138,564,15,736,6
5817:17,58,616,84,8,650,542,1102,518,564
5822:17,518,65,8,616,1405,15,84,302,1023
5834:17,302,654,616,58,564,650,8,15,736
5858:17,76,564,302,226,616,654,168,508,719
5863:4671,17,8,14259,84,302,378,311,76,787
5864:17,302,654,616,8,650,29,84,564,70
5865:14237,347,1546,81,26741,2291,70,76,1790,11887
5866:81,17,226,76,731,564,616,70,508,168
5876:245,8,4268,2200,1410,185,4487,238,17,774
5884:17,616,302,654,58,8,542,15,650,84
5890:302,17,654,58,616,650,84,76,8,15
5891:17,302,654,76,616,58,8,866,84,29
5892:17,302,654,76,616,58,8,866,84,29
5894:17,76,508,564,70,654,302,226,8,327
5896:119275,388,18931,43442,69499,2337,25692,14113,6779,1765
5904:10372,22967,60795,1351,12931,1546,48832,775,71028,40920
5905:17,84,518,302,616,654,58,1102,101,650
5922:302,654,8,58,1102,29,518,650,76,101
5923:17,616,302,654,58,518,84,542,76,650
5943:302,17,654,616,58,542,29,8,285,518
5947:10860,39828,32709,65522,41071,353,554,20261,22192,4439
5956:302,654,58,8,84,650,15,76,564,29
5964:17,616,654,302,58,542,518,8,650,564
5978:4146,6545,70,2857,6117,6901,26915,40,39269,1651
5990:17,616,302,654,8,245,58,84,542,322
5994:19135,63574,15777,64804,17,302,654,76,616,58
6001:76,17,616,302,698,564,58,719,226,508
6002:17,616,302,15,409,650,1126,508,542,654
6013:17,650,58,5956,302,616,15,167,542,654
6018:17,302,654,616,58,518,84,8,15,354
6020:698,76,10048,21640,538,14890,24655,18975,5053,23051
6027:654,58,302,84,8,616,1102,76,650,6
6031:14642,58,6,1549,15,17,194,322,356,1140
6062:17,654,302,616,899,76,84,81,8,58
6067:17,302,654,84,616,138,58,29,354,76
6073:17,58,616,29,84,8,650,1102,76,354
6076:17,58,302,654,8,542,650,76,564,29
6078:1495,19871,9289,302,15921,8,3672,3372,13889,17646
6083:17,2548,616,654,302,245,58,322,32,15
6093:654,8,29,58,76,616,518,736,301,650
6109:17,302,616,8,654,84,58,518,76,650
6110:17,616,1410,76,8,508,564,58,1471,2139
6118:654,616,58,8,84,76,29,518,15,650
6128:84,8,650,76,1102,354,518,138,542,301
6135:1790,17,70,508,76,226,1023,245,378,1991
6137:302,58,8,29,518,76,354,650,542,289
6139:17,302,654,1102,8,616,58,518,29,354
6140:17,616,302,58,654,542,650,409,564,861
6145:13186,29,113497,33218,1202,17424,1405,18792,9745,2030
6146:17,302,654,76,616,58,8,866,84,29
6205:17,302,654,616,58,29,564,8,354,650
6207:302,654,616,58,84,8,29,518,76,650
6210:17,302,654,518,58,1102,542,76,564,101
6155:302,654,8,616,58,76,84,518,245,15
6161:17,302,616,654,8,76,508,58,84,542
6162:17,302,654,616,29,8,650,76,518,542
6164:17,226,302,616,70,58,780,76,15,564
6179:4040,10981,5975,7097,533,17908,18920,6977,3243,1997
6186:17,654,302,616,8,84,518,542,101,650
6192:17,302,616,654,84,226,58,8,76,354
6202:17,302,654,564,650,616,8,58,84,542
6219:4755,3107,1527,1352,2880,10041,378,508,1712,189
6228:302,58,84,29,76,650,542,564,1102,15
6270:17,616,8,654,58,542,302,518,1382,84
6271:654,58,616,84,8,1102,650,76,354,518
6274:17,302,654,76,616,58,8,866,84,29
6283:302,654,616,58,84,29,76,8,1102,518
6290:17,616,654,302,8,61,518,101,564,29
6292:17,2548,302,654,616,8,76,245,65,650
6298:17,616,302,654,58,8,76,542,518,564
6301:17,616,84,8,76,650,542,1102,518,15
6312:17,302,654,76,616,58,8,866,84,29
6331:17,226,76,654,70,616,508,302,564,8
6336:17,654,302,616,8,76,84,58,518,564
6338:302,654,616,58,8,650,29,518,564,138
6345:302,616,654,58,8,84,76,518,542,15
6351:1913,17,76,302,654,616,2139,58,70,385
6357:654,616,58,518,29,1102,76,650,15,564
6371:17,654,616,58,29,650,84,76,8,542
6391:17,302,654,76,616,58,8,866,84,29
6392:17,302,616,654,564,58,650,70,84,518
6395:4755,508,327,76,4825,1352,409,17,8,378
6404:168,984,8860,1528,463,760,661,76,5480,1326
6407:302,654,616,8,58,76,84,81,70,508
6413:44,302,17,168,224,1326,1682,81,162,654
6420:168,719,984,463,1326,5480,574,76,1460,661
6450:654,616,58,518,1102,29,650,76,289,542
6457:17,76,302,398,77984,114321,44315,14470,965,13704
6469:17,302,654,58,616,76,84,29,8,70
6475:17,302,616,29,84,8,650,542,518,354
6568:840,2548,3196,17,76,245,508,8,197,564
6569:17,302,654,76,616,58,8,866,84,29
6520:17,76,302,508,70,654,564,616,58,8
6536:16350,32347,14906,5195,2983,6960,13700,16463,2345,37359
6543:17,654,616,58,518,84,29,542,76,564
6555:654,58,616,8,518,650,354,138,15,70
6565:27071,22006,37522,1883,8439,17,80053,47823,60951,4834
6587:17,302,58,654,650,564,8,518,542,29
6593:17,58,616,29,84,8,542,650,1102,76
6594:17,302,654,84,48,616,76,226,354,138
6597:17,302,616,76,70,654,564,58,542,8
6600:81,226,17,70,508,564,76,302,138,616
6601:17,76,302,654,58,238,254,361,542,866
6602:30436,94576,97278,35715,1748,1753,26844,4656,21063,7364
6603:12332,12734,4575,8167,17527,25910,2318,70,37042,57974
6641:17,302,616,654,8,58,76,542,518,84
6642:58,302,654,8,616,29,518,564,542,101
6655:17,302,654,866,76,616,58,354,29,8
6658:17,302,654,8,84,616,58,518,542,650
6671:81,70,931,4021,10950,25960,3536,1382,38470,1830
6676:17,302,58,654,616,84,564,76,8,518
6682:58,84,616,8,76,650,518,138,301,542
6694:6432,36868,31969,4386,27741,1930,84537,10232,121221,86488
6698:17,302,654,76,616,58,8,866,84,29
6723:564,17,168,302,226,984,654,616,508,58
6724:17,616,302,15,238,518,226,8,76,364
6725:17,302,654,616,58,84,8,650,542,354
6728:302,654,58,616,8,84,1102,15,542,76
6735:17,616,58,8,84,518,542,564,15,354
6736:17,616,302,654,58,518,76,84,542,650
6737:17,302,654,616,58,84,76,8,518,542
6749:168,719,8860,5480,1400,135,661,463,574,2103
6755:17,1102,302,654,8,518,616,58,354,29
6773:616,8,518,301,542,564,6,101,285,15
6792:17,302,654,58,8,518,29,650,76,354
6793:654,616,58,8,1102,29,518,354,76,736
6843:302,654,8,84,616,58,76,518,29,70
6851:17,518,84,302,616,654,76,564,58,736
6881:302,6491,17,6127,18239,262,500,616,76,785
6883:17,302,58,654,616,84,8,76,29,518
6886:58,616,84,8,76,650,518,1102,564,289
6889:302,654,84,58,616,8,29,1102,354,76
6894:112582,5152,6922,17,302,654,76,616,58,8
6895:866,17,654,302,58,254,76,546,29,616
6898:17,616,302,654,58,8,650,542,518,70
6903:17,302,654,58,616,84,354,29,650,564
6932:17,616,302,224,654,58,650,29,8,182
6933:17,616,76,508,302,8,650,364,58,654
6935:56570,39786,111979,25523,104512,36213,52826,40281,60549,17520
6939:17,302,654,616,58,84,8,518,542,76
6948:56195,3514,1007,102171,6302,4589,769,4858,46,100224
6950:17,302,654,76,616,58,8,866,84,29
6958:8,17,2528,70,650,113365,16676,4326,866,302
6960:17,302,654,361,76,58,354,70,84,29
6966:3770,25398,42150,103304,38716,8258,81362,2303,30800,50159
6977:616,302,17,654,58,301,103,402,787,1196
6982:17,361,302,654,76,354,29,58,616,84
6983:17,302,654,76,616,58,8,866,84,29
6984:17,8,84,508,542,654,947,58,891,302
6992:245,17,3506,441,1744,1827,2714,2403,4268,710
7005:654,302,616,58,8,84,76,650,15,564
7019:17,302,58,84,8,76,29,518,542,650
7027:17,302,654,76,616,58,8,866,84,29
7034:17,302,654,8,58,518,84,542,15,508
7035:654,616,84,58,302,1102,8,76,354,518
7036:17,302,654,58,84,616,354,70,76,29
7044:302,654,84,616,58,8,76,70,518,29
7053:17,76,508,226,70,302,1023,654,564,81
7059:984,1326,2318,8860,9874,661,6256,1069,1740,25073
7069:17,302,654,76,616,58,8,866,84,29
7077:77790,43857,58530,32107,64725,31168,62125,17,302,654
7096:17,302,654,76,616,58,8,866,84,29
7112:75057,1382,120102,2449,71443,81729,107052,107310,54045,66211
7116:17,302,245,616,654,354,58,94,1023,76
7118:654,616,58,84,29,8,76,518,542,138
7133:616,58,84,8,650,354,1102,518,542,736
7137:8563,4943,7082,26165,23213,39684,52245,70580,15202,34038
7140:17,84,518,302,616,654,58,1102,101,650
7159:302,654,84,29,8,518,542,76,101,650
7173:17,654,58,616,302,15,29,542,285,8
7178:302,17,322,616,654,363,8,564,1410,76
7183:17,616,8,650,518,542,564,6,15,301
7184:17,302,654,76,616,58,8,866,84,29
7188:17,302,654,76,616,58,8,866,84,29
7192:616,58,8,84,29,518,76,15,564,354
7196:17,302,654,76,616,58,8,866,84,29
7203:17,76,654,70,8,302,226,518,84,354
7214:17,302,616,654,301,518,84,61,8,32
7224:17,616,302,654,58,8,518,542,15,84
7225:105578,63391,21514,52049,18087,82752,557,66575,17,302
7230:17,302,654,76,616,58,8,866,84,29
7232:17,302,226,654,76,616,138,8,29,650
7239:17,616,302,654,58,15,518,564,8,101
7242:19029,5611,44935,22848,7614,9782,20037,94354,29921,110617
7254:27409,103841,103073,68725,21639,28011,24156,78776,94421,34208
7268:17,616,84,8,650,1102,76,542,354,518
7291:245,2715,1744,17,2028,441,4268,564,508,710
7294:17,302,616,654,518,76,58,1102,542,650
7299:302,616,654,58,84,542,8,76,518,29
7303:83785,41588,22110,121398,14670,74118,25113,12781,21679,2016
7326:302,654,616,58,84,8,76,29,354,1102
7340:15238,56166,5670,11579,5097,3568,4743,890,70959,1730
7346:17,302,616,654,564,508,58,8,650,542
7348:302,654,17,58,616,29,84,76,542,1102
7351:17,302,654,76,616,58,8,866,84,29
7356:81,1682,302,2139,1326,17,70,168,1790,2275
7366:654,616,58,8,1102,29,354,76,518,650
7367:76,17,302,1069,650,1682,6303,931,986,226
7383:20327,19886,409,11655,20351,51452,899,48,1622,78551
7397:17,654,302,58,8,84,29,650,542,564
7410:17,302,81,654,616,564,226,70,58,650
7414:17,302,58,224,654,616,29,162,650,138
7419:168,719,76,8860,463,5480,984,1400,5738,661
7429:17,302,654,76,616,58,8,866,84,29
7433:302,654,616,58,84,8,76,650,1102,518
7444:17,508,8,787,65,302,84,76,361,103
7451:69,1917,38690,1617,12495,17944,3,93408,62,87205
7461:17,302,654,616,564,58,650,226,8,84
7466:1951,17,2268,245,518,8,616,15,364,58
7467:654,302,616,8,58,84,542,76,289,564
7488:302,616,58,84,518,650,542,1102,15,564
7489:7612,24032,50463,85656,68947,39860,98736,58835,83977,77905
7517:3378,11408,22713,10178,186,40356,216,15660,32261,58738
7518:302,654,84,616,58,518,76,29,354,736
7519:302,654,616,84,58,8,518,542,76,70
7527:20300,39395,245,774,33882,353,1524,2200,8,17
7542:17,654,302,76,616,564,29,8,518,15
7555:11976,13716,4453,81074,103272,13351,72027,2549,5254,10079
7556:67880,901,22059,698,20008,48210,40,17498,25740,47738
